8,20000000,2,7.34333333333333,0.0152752523165195,7.52666666666667,0.623083728991003,6.60333333333333,0.475850116458253
8,20000000,4,21.5066666666667,0.932165936587114,25.4933333333333,0.151437555888009,52.3666666666667,3.02053527265174
8,20000000,8,57.3233333333333,0.585946527708234,80.9033333333333,2.75198716082276,345.526666666667,2.06546201449779
8,20000000,16,116.603333333333,1.74586177383358,125.223333333333,5.44173072958717,805.806666666667,9.73624842191967
8,40000000,2,14.5733333333333,0.375810235801705,13.9066666666667,0.932755773679978,13.89,0.647147587494537
8,40000000,4,45.6866666666667,0.920072460914539,53.0933333333333,0.58286647985052,111.96,3.89380276850279
8,40000000,8,115.1,2.64733828590152,157.65,6.87321613220479,700.77,23.2310847788045
8,40000000,16,234.576666666667,5.19470242971948,250.743333333333,6.58538027249249,1621.88333333333,37.6793528783779
8,80000000,2,30.0466666666667,0.303699412797149,28.6933333333333,0.274286954362278,28.6366666666667,0.44657959350303
8,80000000,4,89.3566666666667,1.5406924849993,106.226666666667,3.43441892222445,217.613333333333,7.41243774566326
8,80000000,8,239.566666666667,8.9003614158827,337.503333333333,23.1980652928931,1447.48333333333,40.6316801687222
8,80000000,16,462.476666666667,2.16578700091522,494.99,8.0884547349911,3196.93,13.6313205523164
8,160000000,2,60.4166666666667,0.623083728991001,59.4033333333333,1.21516802679026,56.1433333333333,1.40834418141778
8,160000000,4,178.71,3.16554892554197,210.7,2.39156852295727,437.836666666667,8.94516815567675
8,160000000,8,476.176666666667,14.6912978777688,688.3,52.5244942859996,2843.27666666667,47.3047358446627
8,160000000,16,932.78,31.7387633659537,1006.7,49.6306074917485,6439.41333333333,205.674201671803
